"","pathway","pval","padj","ES","NES","nMoreExtreme","size","col","method"
"17907","positive regulation of developmental process (GO:0051094)",0.237762237762238,0.402661854274758,0.366201832334204,1.22541363607878,237,26,"X43","mowgli"
"17908","positive regulation of DNA-binding transcription factor activity (GO:0051091)",0.225774225774226,0.388128725207377,0.340639424023943,1.19138935712172,225,41,"X43","mowgli"
"17909","positive regulation of ERK1 and ERK2 cascade (GO:0070374)",0.57042957042957,0.657357679914071,0.274899213959614,0.939647375135659,570,30,"X43","mowgli"
"17910","positive regulation of gene expression (GO:0010628)",0.160839160839161,0.319589501407683,0.336356922231962,1.19136008116026,160,67,"X43","mowgli"
"17911","positive regulation of GTPase activity (GO:0043547)",0.0709290709290709,0.216657129278489,0.413026273971406,1.4366201097555,70,36,"X43","mowgli"
"17912","positive regulation of hydrolase activity (GO:0051345)",0.168831168831169,0.324681529650474,0.395812288420755,1.30628994127416,168,24,"X43","mowgli"
"17913","positive regulation of interferon-gamma production (GO:0032729)",0.130869130869131,0.290188072796769,0.43805825737863,1.37681165081942,130,18,"X43","mowgli"
"17914","positive regulation of intracellular protein transport (GO:0090316)",0.022977022977023,0.168443801096862,0.552741800127853,1.6982390079342,22,16,"X43","mowgli"
"17915","positive regulation of intracellular signal transduction (GO:1902533)",0.104895104895105,0.268108940240088,0.351581290280412,1.25024401976169,104,70,"X43","mowgli"
"17916","positive regulation of kinase activity (GO:0033674)",0.717282717282717,0.775577779111348,0.23893088638814,0.811915487906387,717,28,"X43","mowgli"
"17917","positive regulation of macromolecule biosynthetic process (GO:0010557)",0.448551448551449,0.573176823176823,0.325890856814916,1.0496441178804,448,21,"X43","mowgli"
"17918","positive regulation of macromolecule metabolic process (GO:0010604)",0.033966033966034,0.177214090257569,0.425141599526942,1.50425608267393,33,56,"X43","mowgli"
"17919","positive regulation of MAPK cascade (GO:0043410)",0.552447552447552,0.647697130455751,0.260765832984173,0.922357133665125,552,48,"X43","mowgli"
"17920","positive regulation of metabolic process (GO:0009893)",0.457542457542458,0.577422577422577,0.330799360002618,1.03969827132274,457,18,"X43","mowgli"
"17921","positive regulation of multicellular organismal process (GO:0051240)",0.115884115884116,0.275124875124875,0.365455736691135,1.29152906952263,115,51,"X43","mowgli"
"17922","positive regulation of NF-kappaB transcription factor activity (GO:0051092)",0.305694305694306,0.454089599720668,0.342967899050548,1.15650129109504,305,27,"X43","mowgli"
"17923","positive regulation of nucleic acid-templated transcription (GO:1903508)",0.045954045954046,0.182622572232962,0.394308595119881,1.40205258783194,45,68,"X43","mowgli"
"17924","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)",0.116883116883117,0.275124875124875,0.403533857255308,1.37125590396861,116,28,"X43","mowgli"
"17925","positive regulation of phosphorylation (GO:0042327)",0.453546453546454,0.575872260519563,0.280851671737003,0.992844174919438,453,45,"X43","mowgli"
"17926","positive regulation of programmed cell death (GO:0043068)",0.0909090909090909,0.248883859503329,0.387434846822195,1.36034046738802,90,43,"X43","mowgli"
"17927","positive regulation of protein catabolic process (GO:0045732)",0.018981018981019,0.168443801096862,0.562178332327094,1.70379237750531,18,15,"X43","mowgli"
"17928","positive regulation of protein kinase activity (GO:0045860)",0.559440559440559,0.6533924091176,0.274170319684215,0.941981800151317,559,32,"X43","mowgli"
"17929","positive regulation of protein kinase B signaling (GO:0051897)",0.254745254745255,0.413961038961039,0.349885019988886,1.20211889220803,254,32,"X43","mowgli"
"17930","positive regulation of protein localization to membrane (GO:1905477)",0.00599400599400599,0.168443801096862,0.583025231753724,1.84998907701525,5,19,"X43","mowgli"
"17931","positive regulation of protein metabolic process (GO:0051247)",0.0549450549450549,0.193255020841228,0.48643907074464,1.54351290218459,54,19,"X43","mowgli"
"17932","positive regulation of protein modification process (GO:0031401)",0.03996003996004,0.177214090257569,0.452049575199937,1.55313118172284,39,32,"X43","mowgli"
"17933","positive regulation of protein phosphorylation (GO:0001934)",0.165834165834166,0.324681529650474,0.345047336591109,1.21670415324179,165,53,"X43","mowgli"
"17934","positive regulation of protein secretion (GO:0050714)",0.10989010989011,0.273385151433932,0.461093393567989,1.41665925587099,109,16,"X43","mowgli"
"17935","positive regulation of protein serine/threonine kinase activity (GO:0071902)",0.896103896103896,0.926377676377676,0.177551465912173,0.563386033152531,896,19,"X43","mowgli"
"17936","positive regulation of protein-containing complex assembly (GO:0031334)",0.106893106893107,0.268108940240088,0.450263269995898,1.41517185357055,106,18,"X43","mowgli"
"17937","positive regulation of response to external stimulus (GO:0032103)",0.653346653346653,0.721747566512909,0.26306321296608,0.854288464574368,653,22,"X43","mowgli"
"17938","positive regulation of signal transduction (GO:0009967)",0.170829170829171,0.324681529650474,0.357015480987371,1.24866475920929,170,41,"X43","mowgli"
"17939","positive regulation of transcription by RNA polymerase II (GO:0045944)",0.041958041958042,0.180833251255786,0.448987684081445,1.58763205636382,41,111,"X43","mowgli"
"17940","positive regulation of transcription, DNA-templated (GO:0045893)",0.0529470529470529,0.193255020841228,0.447237958250431,1.56513856134809,52,145,"X43","mowgli"
"17941","positive regulation of transferase activity (GO:0051347)",0.105894105894106,0.268108940240088,0.407304814352139,1.38857434903939,105,29,"X43","mowgli"
"17942","positive regulation of transport (GO:0051050)",0.783216783216783,0.835067371652737,0.233007048667323,0.70617384305984,783,15,"X43","mowgli"
"17943","positive regulation of Wnt signaling pathway (GO:0030177)",0.176823176823177,0.331950258330626,0.404892571986637,1.29160202099715,176,20,"X43","mowgli"
"17944","post-translational protein modification (GO:0043687)",0.191808191808192,0.349364920793492,0.372000318691438,1.26821506195805,191,29,"X43","mowgli"
"17945","potassium ion transmembrane transport (GO:0071805)",0.705294705294705,0.765319786596382,0.261016654745059,0.79106248174968,705,15,"X43","mowgli"
"17946","proteasomal protein catabolic process (GO:0010498)",0.030969030969031,0.175491175491175,0.522987939807688,1.63104871564259,30,17,"X43","mowgli"
"17947","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)",0.0979020979020979,0.258258982396913,0.439619798618722,1.42764972161618,97,22,"X43","mowgli"
"17948","protein autophosphorylation (GO:0046777)",0.014985014985015,0.168443801096862,0.513239511656778,1.76864598636464,14,33,"X43","mowgli"
"17949","protein dephosphorylation (GO:0006470)",0.243756243756244,0.402661854274758,0.369451439442235,1.22799755743388,243,25,"X43","mowgli"
"17950","protein deubiquitination (GO:0016579)",0.012987012987013,0.168443801096862,0.560781050696168,1.74891454061259,12,17,"X43","mowgli"
"17951","protein localization to cell periphery (GO:1990778)",0.571428571428571,0.657357679914071,0.283662921125735,0.94285022898504,571,25,"X43","mowgli"
"17952","protein localization to membrane (GO:0072657)",0.367632367632368,0.505414585414586,0.320707509075045,1.09622710355561,367,30,"X43","mowgli"
"17953","protein localization to plasma membrane (GO:0072659)",0.542457542457542,0.643379875938015,0.291911386553807,0.963388250324559,542,24,"X43","mowgli"
"17954","protein modification by small protein conjugation (GO:0032446)",0.00799200799200799,0.168443801096862,0.552919207691043,1.88499964114636,7,29,"X43","mowgli"
"17955","protein modification by small protein removal (GO:0070646)",0.0669330669330669,0.216657129278489,0.490954527340911,1.50840433862498,66,16,"X43","mowgli"
"17956","protein O-linked glycosylation (GO:0006493)",0.637362637362637,0.717032967032967,0.277944460614711,0.866828699094472,637,17,"X43","mowgli"
"17957","protein phosphorylation (GO:0006468)",0.032967032967033,0.177214090257569,0.430262551342916,1.53365301364975,32,83,"X43","mowgli"
"17958","protein polyubiquitination (GO:0000209)",0.00599400599400599,0.168443801096862,0.61746265380945,2.08210843729242,5,27,"X43","mowgli"
"17959","protein stabilization (GO:0050821)",0.0579420579420579,0.201480337843974,0.484722076065973,1.53806473077137,57,19,"X43","mowgli"
"17960","protein transport (GO:0015031)",0.0529470529470529,0.193255020841228,0.442708086773638,1.51578368967675,52,31,"X43","mowgli"
"17961","protein ubiquitination (GO:0016567)",0.010989010989011,0.168443801096862,0.545959653264569,1.91132919080826,10,39,"X43","mowgli"
"17962","protein-containing complex assembly (GO:0065003)",0.234765234765235,0.401330513062357,0.360383134067438,1.22462462912506,234,28,"X43","mowgli"
"17963","protein-containing complex subunit organization (GO:0043933)",0.435564435564436,0.564757276621684,0.347150833991991,1.06658314566715,435,16,"X43","mowgli"
"17964","proteolysis (GO:0006508)",0.208791208791209,0.367184539598333,0.385425732119865,1.26493025564307,208,23,"X43","mowgli"
"17965","receptor-mediated endocytosis (GO:0006898)",0.172827172827173,0.326451326451326,0.405836701417103,1.31794031028674,172,22,"X43","mowgli"
"17966","regulated exocytosis (GO:0045055)",0.0549450549450549,0.193255020841228,0.438217799000053,1.49789516905865,54,30,"X43","mowgli"
"17967","regulation of anatomical structure morphogenesis (GO:0022603)",0.144855144855145,0.313956313956314,0.400486330097135,1.34013914358653,144,26,"X43","mowgli"
"17968","regulation of angiogenesis (GO:0045765)",0.255744255744256,0.413961038961039,0.3458682889429,1.18421489649479,255,31,"X43","mowgli"
"17969","regulation of apoptotic process (GO:0042981)",0.03996003996004,0.177214090257569,0.393595651515743,1.40351367214152,39,92,"X43","mowgli"
"17970","regulation of autophagy (GO:0010506)",0.00599400599400599,0.168443801096862,0.584037342830345,1.88109408013411,5,21,"X43","mowgli"
"17971","regulation of canonical Wnt signaling pathway (GO:0060828)",0.370629370629371,0.505414585414586,0.31550769570338,1.09247998034255,370,35,"X43","mowgli"
"17972","regulation of cation channel activity (GO:2001257)",0.0999000999000999,0.261277184354107,0.437379539664608,1.42037456002828,99,22,"X43","mowgli"
"17973","regulation of cell adhesion (GO:0030155)",0.12987012987013,0.290188072796769,0.418419120034735,1.3808987333843,129,24,"X43","mowgli"
"17974","regulation of cell cycle (GO:0051726)",0.0689310689310689,0.216657129278489,0.417552059586532,1.43890280758406,68,33,"X43","mowgli"
"17975","regulation of cell differentiation (GO:0045595)",0.128871128871129,0.290188072796769,0.419632544148262,1.38490336830941,128,24,"X43","mowgli"
"17976","regulation of cell growth (GO:0001558)",0.148851148851149,0.313956313956314,0.398871589454721,1.33473577029008,148,26,"X43","mowgli"
"17977","regulation of cell migration (GO:0030334)",0.03996003996004,0.177214090257569,0.403475467688675,1.4388355252517,39,77,"X43","mowgli"
"17978","regulation of cell motility (GO:2000145)",0.261738261738262,0.414420630915476,0.374357200144066,1.21571174512595,261,22,"X43","mowgli"
"17979","regulation of cell population proliferation (GO:0042127)",0.371628371628372,0.505414585414586,0.276029053872433,0.977563977019494,371,114,"X43","mowgli"
"17980","regulation of cellular component organization (GO:0051128)",0.111888111888112,0.273902097902098,0.439873303756437,1.40319009886222,111,20,"X43","mowgli"
"17981","regulation of cellular macromolecule biosynthetic process (GO:2000112)",0.0889110889110889,0.24733448369812,0.386746919283696,1.36268529503042,88,44,"X43","mowgli"
"17982","regulation of cellular response to stress (GO:0080135)",0.114885114885115,0.275124875124875,0.448990977087025,1.40027350684643,114,17,"X43","mowgli"
"17983","regulation of cytokine production (GO:0001817)",0.241758241758242,0.402661854274758,0.358154156340051,1.22101103883755,241,29,"X43","mowgli"
"17984","regulation of cytoskeleton organization (GO:0051493)",0.483516483516484,0.591824175824176,0.331463161124762,1.01838447858484,483,16,"X43","mowgli"
"17985","regulation of cytosolic calcium ion concentration (GO:0051480)",0.351648351648352,0.493598144974292,0.35849752474606,1.13754340086153,351,19,"X43","mowgli"
"17986","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)",0.373626373626374,0.50588349703394,0.372957964131476,1.13032271056542,373,15,"X43","mowgli"
"17987","regulation of epithelial cell proliferation (GO:0050678)",0.383616383616384,0.513940208263352,0.349416532327323,1.10872863287527,383,19,"X43","mowgli"
"17988","regulation of epithelial to mesenchymal transition (GO:0010717)",0.206793206793207,0.365772955368331,0.410225133298566,1.27937400819792,206,17,"X43","mowgli"
"17989","regulation of ERK1 and ERK2 cascade (GO:0070372)",0.55044955044955,0.647697130455751,0.264860378248374,0.936674033973938,550,46,"X43","mowgli"
"17990","regulation of G protein-coupled receptor signaling pathway (GO:0008277)",0.466533466533467,0.582690778609146,0.337078714530506,1.03563765509975,466,16,"X43","mowgli"
"17991","regulation of gene expression (GO:0010468)",0.0549450549450549,0.193255020841228,0.368286184664635,1.29683385856222,54,119,"X43","mowgli"
"17992","regulation of GTPase activity (GO:0043087)",0.357642357642358,0.497448006538916,0.317775494445322,1.10033248206836,357,35,"X43","mowgli"
"17993","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)",0.0729270729270729,0.216657129278489,0.440202848301865,1.46316393652771,72,25,"X43","mowgli"
"17994","regulation of immune response (GO:0050776)",0.150849150849151,0.313956313956314,0.375979640079548,1.29564241699732,150,33,"X43","mowgli"
"17995","regulation of inflammatory response (GO:0050727)",0.403596403596404,0.534634196971859,0.313759692702762,1.07247840917739,403,30,"X43","mowgli"
"17996","regulation of inflammatory response to antigenic stimulus (GO:0002861)",0.197802197802198,0.353961827646038,0.403546484139775,1.28048761368504,197,19,"X43","mowgli"
"17997","regulation of insulin secretion (GO:0050796)",0.59040959040959,0.671618344480798,0.302057807731667,0.915445795018196,590,15,"X43","mowgli"
"17998","regulation of interferon-gamma production (GO:0032649)",0.243756243756244,0.402661854274758,0.37097296657156,1.22431331440101,243,24,"X43","mowgli"
"17999","regulation of interleukin-2 production (GO:0032663)",0.205794205794206,0.365772955368331,0.430104280729326,1.30351590038276,205,15,"X43","mowgli"
"18000","regulation of interleukin-6 production (GO:0032675)",0.017982017982018,0.168443801096862,0.547057966632246,1.73586185921938,17,19,"X43","mowgli"
"18001","regulation of interleukin-8 production (GO:0032677)",0.15984015984016,0.319589501407683,0.417834770087645,1.32582557076336,159,19,"X43","mowgli"
"18002","regulation of intracellular signal transduction (GO:1902531)",0.038961038961039,0.177214090257569,0.405579771783487,1.44334840112448,38,73,"X43","mowgli"
"18003","regulation of JNK cascade (GO:0046328)",0.0699300699300699,0.216657129278489,0.49031823361555,1.50644939542245,69,16,"X43","mowgli"
"18004","regulation of kinase activity (GO:0043549)",0.510489510489511,0.614970966533467,0.302561879402448,0.992979045159765,510,23,"X43","mowgli"
"18005","regulation of macromolecule metabolic process (GO:0060255)",0.163836163836164,0.323444297637846,0.425178961624812,1.33633218456231,163,18,"X43","mowgli"
"18006","regulation of MAP kinase activity (GO:0043405)",0.291708291708292,0.441894738924442,0.37443546117342,1.18811584043176,291,19,"X43","mowgli"
"18007","regulation of MAPK cascade (GO:0043408)",0.283716283716284,0.43344714986506,0.342078077101742,1.16927495939413,283,30,"X43","mowgli"
"18008","regulation of neuron projection development (GO:0010975)",0.394605394605395,0.524996742388047,0.319379570259812,1.0852896564975,394,28,"X43","mowgli"
"18009","regulation of nucleic acid-templated transcription (GO:1903506)",0.16983016983017,0.324681529650474,0.35835661324418,1.25582351401842,169,42,"X43","mowgli"
"18010","regulation of osteoblast differentiation (GO:0045667)",0.135864135864136,0.296960182674468,0.435920786514036,1.3700936064952,135,18,"X43","mowgli"
"18011","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)",0.0849150849150849,0.242841270878654,0.483649917400694,1.46579651911757,84,15,"X43","mowgli"
"18012","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)",0.210789210789211,0.368579991437134,0.397906981981728,1.26259298953505,210,19,"X43","mowgli"
"18013","regulation of programmed cell death (GO:0043067)",0.130869130869131,0.290188072796769,0.429109420774458,1.36885345261286,130,20,"X43","mowgli"
"18014","regulation of protein kinase activity (GO:0045859)",0.641358641358641,0.718885510094301,0.267858435741179,0.862730652367004,641,21,"X43","mowgli"
"18015","regulation of protein kinase B signaling (GO:0051896)",0.223776223776224,0.388128725207377,0.346091915403774,1.20380381788323,223,36,"X43","mowgli"
"18016","regulation of protein localization to plasma membrane (GO:1903076)",0.00699300699300699,0.168443801096862,0.607882975110133,1.84230931690425,6,15,"X43","mowgli"
"18017","regulation of protein phosphorylation (GO:0001932)",0.0809190809190809,0.233596592087158,0.399638012997729,1.39773743673692,80,41,"X43","mowgli"
"18018","regulation of protein secretion (GO:0050708)",0.337662337662338,0.482825585629324,0.348780464032743,1.13265220071073,337,22,"X43","mowgli"
"18019","regulation of protein ubiquitination (GO:0031396)",0.022977022977023,0.168443801096862,0.554376324356885,1.7032609056892,22,16,"X43","mowgli"
"18020","regulation of protein-containing complex assembly (GO:0043254)",0.043956043956044,0.181764181764182,0.520154593860558,1.59811836420883,43,16,"X43","mowgli"
"18021","regulation of response to external stimulus (GO:0032101)",0.384615384615385,0.513940208263352,0.370202070218721,1.12197043020924,384,15,"X43","mowgli"
"18022","regulation of signal transduction (GO:0009966)",0.363636363636364,0.503496503496504,0.323629066710452,1.10330888514658,363,29,"X43","mowgli"
"18023","regulation of signal transduction by p53 class mediator (GO:1901796)",0.186813186813187,0.344134907009158,0.437038843805259,1.32453246226482,186,15,"X43","mowgli"
"18024","regulation of small GTPase mediated signal transduction (GO:0051056)",0.110889110889111,0.27364570912958,0.409464132670384,1.38072921518704,110,27,"X43","mowgli"
"18025","regulation of smooth muscle cell proliferation (GO:0048660)",0.569430569430569,0.657357679914071,0.305105343828079,0.937402954323647,569,16,"X43","mowgli"
"18026","regulation of T cell proliferation (GO:0042129)",0.841158841158841,0.884517544311359,0.209459710093771,0.634808986634153,841,15,"X43","mowgli"
"18027","regulation of transcription by RNA polymerase II (GO:0006357)",0.0709290709290709,0.216657129278489,0.414662194880662,1.42131898803592,70,199,"X43","mowgli"
"18028","regulation of transcription, DNA-templated (GO:0006355)",0.0729270729270729,0.216657129278489,0.365391536016141,1.25235242062845,72,190,"X43","mowgli"
"18029","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)",0.25974025974026,0.413961038961039,0.411711976798175,1.24777439374564,259,15,"X43","mowgli"
"18030","regulation of translation (GO:0006417)",0.368631368631369,0.505414585414586,0.353870352246611,1.12286098556418,368,19,"X43","mowgli"
"18031","regulation of tumor necrosis factor production (GO:0032680)",0.154845154845155,0.317922077922078,0.420664963246729,1.33480601645419,154,19,"X43","mowgli"
"18032","regulation of Wnt signaling pathway (GO:0030111)",0.023976023976024,0.168443801096862,0.494608630176306,1.64400006306428,23,25,"X43","mowgli"
"18033","response to calcium ion (GO:0051592)",0.015984015984016,0.168443801096862,0.55425929006508,1.742030050302,15,18,"X43","mowgli"
"18034","response to cytokine (GO:0034097)",0.02997002997003,0.175491175491175,0.469034221132573,1.59383390842578,29,28,"X43","mowgli"
"18035","response to interferon-gamma (GO:0034341)",0.481518481518482,0.591745603793797,0.331826848869001,1.01950186958699,481,16,"X43","mowgli"
"18036","response to lipid (GO:0033993)",0.033966033966034,0.177214090257569,0.510191822257786,1.62750525526096,33,20,"X43","mowgli"
"18037","response to lipopolysaccharide (GO:0032496)",0.147852147852148,0.313956313956314,0.389889046630488,1.31472125251442,147,27,"X43","mowgli"
"18038","response to metal ion (GO:0010038)",0.041958041958042,0.180833251255786,0.506982692369098,1.5934402921533,41,18,"X43","mowgli"
"18039","response to tumor necrosis factor (GO:0034612)",0.351648351648352,0.493598144974292,0.36060623036615,1.1333808938957,351,18,"X43","mowgli"
"18040","sensory perception of sound (GO:0007605)",0.876123876123876,0.914996266532103,0.188750146973472,0.57204456873179,876,15,"X43","mowgli"
"18041","skeletal system development (GO:0001501)",0.045954045954046,0.182622572232962,0.455510721090419,1.51404485993738,45,25,"X43","mowgli"
"18042","sphingolipid metabolic process (GO:0006665)",0.026973026973027,0.168443801096862,0.522469823309782,1.65784157108568,26,19,"X43","mowgli"
"18043","sulfur compound biosynthetic process (GO:0044272)",0.44955044955045,0.573176823176823,0.341507789526263,1.0492455058632,449,16,"X43","mowgli"
"18044","supramolecular fiber organization (GO:0097435)",0.819180819180819,0.864377002308037,0.207389972594021,0.733148301924626,819,45,"X43","mowgli"
"18045","synapse organization (GO:0050808)",0.972027972027972,0.977219501809666,0.112488967132235,0.376419509846846,972,26,"X43","mowgli"
"18046","T cell activation (GO:0042110)",0.14985014985015,0.313956313956314,0.452087213424305,1.37013951607047,149,15,"X43","mowgli"
"18047","T cell receptor signaling pathway (GO:0050852)",0.00599400599400599,0.168443801096862,0.567972878673415,1.90059592551174,5,26,"X43","mowgli"
"18048","transcription by RNA polymerase II (GO:0006366)",0.024975024975025,0.168443801096862,0.4782994461779,1.63060764007611,24,29,"X43","mowgli"
"18049","transcription initiation from RNA polymerase II promoter (GO:0006367)",0.011988011988012,0.168443801096862,0.55616953176082,1.76477363703673,11,19,"X43","mowgli"
"18050","transcription, DNA-templated (GO:0006351)",0.03996003996004,0.177214090257569,0.504283190320456,1.6001338244128,39,19,"X43","mowgli"
"18051","transforming growth factor beta receptor signaling pathway (GO:0007179)",0.016983016983017,0.168443801096862,0.549266483793069,1.72633772233009,16,18,"X43","mowgli"
"18052","transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)",0.0539460539460539,0.193255020841228,0.465684023610517,1.52833026428903,53,23,"X43","mowgli"
"18053","transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)",0.315684315684316,0.462163428988074,0.298120965344877,1.05593015631149,315,67,"X43","mowgli"
"18054","ubiquitin-dependent protein catabolic process (GO:0006511)",0.00799200799200799,0.168443801096862,0.54574121551351,1.8605285927715,7,29,"X43","mowgli"
"18055","actin filament organization (GO:0007015)",0.212787212787213,0.723147819922013,0.919462607055423,1.09022973861323,212,21,"X44","mowgli"
"18056","activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)",0.281718281718282,0.723147819922013,0.915515624433436,1.10061912624917,281,17,"X44","mowgli"
"18057","activation of GTPase activity (GO:0090630)",0.293706293706294,0.723147819922013,0.913877062800097,1.08659316156788,293,19,"X44","mowgli"
"18058","activation of protein kinase activity (GO:0032147)",0.647352647352647,0.79235964035964,0.848516092881849,1.00887944509818,647,19,"X44","mowgli"
"18059","adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)",0.564435564435564,0.758872706241127,0.871321558828039,1.02669518595215,564,24,"X44","mowgli"
"18060","adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)",0.605394605394605,0.78164873101582,0.865549497023996,1.00793177069628,605,30,"X44","mowgli"
"18061","anterograde trans-synaptic signaling (GO:0098916)",0.477522477522478,0.732767232767233,0.883231911074329,1.03118773441811,477,27,"X44","mowgli"
"18062","antigen receptor-mediated signaling pathway (GO:0050851)",0.036963036963037,0.723147819922013,0.944062591262997,1.09758496346376,36,34,"X44","mowgli"
"18063","apoptotic process (GO:0006915)",0.733266733266733,0.804228030034482,0.844386886560389,0.981001420725939,733,36,"X44","mowgli"
"18064","axon guidance (GO:0007411)",0.194805194805195,0.723147819922013,0.907953433839308,1.05249121400025,194,38,"X44","mowgli"
"18065","axonogenesis (GO:0007409)",0.133866133866134,0.723147819922013,0.915962127467792,1.06177481750397,133,38,"X44","mowgli"
"18066","B cell activation (GO:0042113)",0.256743256743257,0.723147819922013,0.921142762641019,1.11405463212645,256,16,"X44","mowgli"
"18067","brain development (GO:0007420)",0.714285714285714,0.800523217789405,0.823550502408648,0.979195540132263,714,19,"X44","mowgli"
"18068","calcium ion transport (GO:0006816)",0.226773226773227,0.723147819922013,0.924584036570926,1.11152103504991,226,17,"X44","mowgli"
"18069","calcium-mediated signaling (GO:0019722)",0.187812187812188,0.723147819922013,0.929399578968719,1.11098915120543,187,18,"X44","mowgli"
"18070","cation transport (GO:0006812)",0.847152847152847,0.884739833545294,0.721757921578813,0.862777688752995,847,18,"X44","mowgli"
"18071","cell junction assembly (GO:0034329)",0.738261738261738,0.805823152112905,0.789217340485614,0.954500506959052,738,16,"X44","mowgli"
"18072","cell junction organization (GO:0034330)",0.382617382617383,0.723147819922013,0.900471692704119,1.0928474928161,382,15,"X44","mowgli"
"18073","cell morphogenesis involved in neuron differentiation (GO:0048667)",0.050949050949051,0.723147819922013,0.962136002808911,1.16768569954738,50,15,"X44","mowgli"
"18074","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)",0.665334665334665,0.793377828397284,0.853818243360641,0.998640711121676,665,26,"X44","mowgli"
"18075","cell-cell junction organization (GO:0045216)",0.427572427572428,0.723147819922013,0.892617009072965,1.06701986497766,427,18,"X44","mowgli"
"18076","cellular amide metabolic process (GO:0043603)",0.316683316683317,0.723147819922013,0.907792462697169,1.0979084232043,316,16,"X44","mowgli"
"18077","cellular calcium ion homeostasis (GO:0006874)",0.548451548451548,0.758872706241127,0.872330322700335,1.04276948980652,548,18,"X44","mowgli"
"18078","cellular component assembly (GO:0022607)",0.401598401598402,0.723147819922013,0.890393352954921,1.03519741210701,401,32,"X44","mowgli"
"18079","cellular macromolecule biosynthetic process (GO:0034645)",0.337662337662338,0.723147819922013,0.904789304672162,1.0728312381205,337,21,"X44","mowgli"
"18080","cellular metal ion homeostasis (GO:0006875)",0.621378621378621,0.784656638907651,0.84681377053813,1.02772615009768,621,15,"X44","mowgli"
"18081","cellular protein localization (GO:0034613)",0.386613386613387,0.723147819922013,0.892007940264566,1.03707457864135,386,32,"X44","mowgli"
"18082","cellular protein metabolic process (GO:0044267)",0.915084915084915,0.92720524508604,0.732196198909648,0.854851064636922,915,27,"X44","mowgli"
"18083","cellular protein modification process (GO:0006464)",0.533466533466533,0.758872706241127,0.86288035101664,1.00006022534088,533,141,"X44","mowgli"
"18084","cellular protein-containing complex assembly (GO:0034622)",0.435564435564436,0.723147819922013,0.893401441297507,1.0622477969568,435,19,"X44","mowgli"
"18085","cellular response to cytokine stimulus (GO:0071345)",0.646353646353646,0.79235964035964,0.859155239858958,0.993849257594896,646,94,"X44","mowgli"
"18086","cellular response to DNA damage stimulus (GO:0006974)",0.197802197802198,0.723147819922013,0.904131529732496,1.04541063132354,197,44,"X44","mowgli"
"18087","cellular response to growth factor stimulus (GO:0071363)",0.364635364635365,0.723147819922013,0.897816102212235,1.05010137431674,364,26,"X44","mowgli"
"18088","cellular response to insulin stimulus (GO:0032869)",0.323676323676324,0.723147819922013,0.90762591926166,1.09113424125018,323,17,"X44","mowgli"
"18089","cellular response to interferon-gamma (GO:0071346)",0.146853146853147,0.723147819922013,0.926706654537229,1.0872893855269,146,25,"X44","mowgli"
"18090","cellular response to interleukin-1 (GO:0071347)",0.252747252747253,0.723147819922013,0.916415397276501,1.08677191065198,252,20,"X44","mowgli"
"18091","cellular response to lipid (GO:0071396)",0.127872127872128,0.723147819922013,0.920732568910988,1.07053026644202,127,33,"X44","mowgli"
"18092","cellular response to lipopolysaccharide (GO:0071222)",0.424575424575425,0.723147819922013,0.890503293513438,1.04154818570072,424,26,"X44","mowgli"
"18093","cellular response to metal ion (GO:0071248)",0.02997002997003,0.723147819922013,0.965506605550015,1.14498890086206,29,20,"X44","mowgli"
"18094","cellular response to molecule of bacterial origin (GO:0071219)",0.304695304695305,0.723147819922013,0.911809829298779,1.08413523601385,304,19,"X44","mowgli"
"18095","cellular response to organic cyclic compound (GO:0071407)",0.486513486513487,0.732767232767233,0.882254783963812,1.03004692249918,486,27,"X44","mowgli"
"18096","cellular response to organic substance (GO:0071310)",0.224775224775225,0.723147819922013,0.914962633811041,1.07015625677241,224,26,"X44","mowgli"
"18097","cellular response to oxidative stress (GO:0034599)",0.714285714285714,0.800523217789405,0.802617565102617,0.974087915055399,714,15,"X44","mowgli"
"18098","cellular response to oxygen-containing compound (GO:1901701)",0.486513486513487,0.732767232767233,0.87859468442277,1.01649078980439,486,41,"X44","mowgli"
"18099","cellular response to peptide hormone stimulus (GO:0071375)",0.323676323676324,0.723147819922013,0.907377074075111,1.09083508330631,323,17,"X44","mowgli"
"18100","cellular response to transforming growth factor beta stimulus (GO:0071560)",0.451548451548452,0.73087318772598,0.887641369345792,1.04592513696676,451,24,"X44","mowgli"
"18101","cellular response to tumor necrosis factor (GO:0071356)",0.727272727272727,0.800523217789405,0.837169487971725,0.977409100374867,727,27,"X44","mowgli"
